timestamp (AEST),ax,ay,az,gx,gy,gz
2025-10-11 16:23:35.506,1,-48,1043,1281,2624,2136
2025-10-11 16:23:35.507,13,-43,1045,-3356,671,976
2025-10-11 16:23:35.507,26,-65,1024,-2136,5126,-61
2025-10-11 16:23:35.555,16,-83,1024,2075,8483,427
2025-10-11 16:23:35.556,-8,-62,1027,2441,6896,1831
2025-10-11 16:23:35.603,-14,-52,1016,-305,3662,4089
2025-10-11 16:23:35.604,-10,-53,1015,-2319,1647,5004
2025-10-11 16:23:35.605,-2,-61,1022,-1403,2990,1403
2025-10-11 16:23:35.652,-10,-53,1021,671,4638,-1281
2025-10-11 16:23:35.653,-17,-58,1016,2014,4394,-122
2025-10-11 16:23:35.706,-14,-55,1019,2258,2014,732
2025-10-11 16:23:35.706,-6,-44,1006,549,244,1953
2025-10-11 16:23:35.706,1,-57,1007,549,2258,488
2025-10-11 16:23:35.753,-2,-53,1009,2990,4272,-122
2025-10-11 16:23:35.753,-10,-42,1013,3662,6286,427
2025-10-11 16:23:35.798,-20,-30,1024,1037,4577,793
2025-10-11 16:23:35.799,-23,-38,1023,-2014,1159,1525
2025-10-11 16:23:35.800,-15,-60,1022,-1098,-305,1586
2025-10-11 16:23:35.847,-9,-58,1021,2136,610,183
2025-10-11 16:23:35.848,-9,-33,1021,3723,2746,-1098
2025-10-11 16:23:35.896,-22,-26,1021,1953,3967,-61
2025-10-11 16:23:35.897,-22,-36,1022,-854,3784,1220
2025-10-11 16:23:35.898,-28,-50,1030,-1281,-915,2502
2025-10-11 16:23:35.945,-12,-57,1028,1098,-1586,-610
2025-10-11 16:23:35.947,-21,-30,1024,3540,0,-915
2025-10-11 16:23:36.013,-12,-29,1024,1281,2136,-610
2025-10-11 16:23:36.013,-13,-48,1027,671,3784,-671
2025-10-11 16:23:36.054,-22,-58,1036,671,2380,305
2025-10-11 16:23:36.054,-18,-56,1033,183,0,1220
2025-10-11 16:23:36.054,-14,-51,1026,-488,-244,854
2025-10-11 16:23:36.092,-14,-61,1019,1220,671,183
2025-10-11 16:23:36.093,-26,-48,1019,2868,671,-427
2025-10-11 16:23:36.140,-29,-33,1016,1037,122,915
2025-10-11 16:23:36.140,-21,-36,1015,-915,-366,427
2025-10-11 16:23:36.141,-30,-45,1012,-183,-305,0
2025-10-11 16:23:36.188,-34,-44,1019,1098,-1892,-122
2025-10-11 16:23:36.189,-26,-34,1016,854,-3479,-976
2025-10-11 16:23:36.238,-28,-35,1014,610,-3417,-793
2025-10-11 16:23:36.238,-24,-35,1017,-122,-2807,-976
2025-10-11 16:23:36.239,-23,-34,1018,-671,-1098,-1220
2025-10-11 16:23:36.287,-30,-43,1027,-1098,-1403,-854
2025-10-11 16:23:36.287,-40,-37,1039,-1098,-4150,-1342
2025-10-11 16:23:36.337,-20,-38,1043,-793,-4516,-2075
2025-10-11 16:23:36.337,-10,-48,1036,-610,-2685,-2685
2025-10-11 16:23:36.385,-13,-43,1036,-1403,-1159,-2807
2025-10-11 16:23:36.385,-17,-34,1041,-2502,-976,-3051
2025-10-11 16:23:36.385,-17,-33,1038,-3784,-1892,-4089
2025-10-11 16:23:36.432,-13,-62,1032,-2136,-2258,-3906
2025-10-11 16:23:36.433,-2,-64,1031,793,-1098,-4028
2025-10-11 16:23:36.481,-2,-45,1032,-549,-366,-4272
2025-10-11 16:23:36.482,-1,-57,1028,-1892,427,-3051
2025-10-11 16:23:36.482,10,-73,1023,-1220,1159,-2380
2025-10-11 16:23:36.530,-2,-76,1013,1586,2258,183
2025-10-11 16:23:36.530,0,-60,1017,2258,3051,1098
2025-10-11 16:23:36.579,-6,-44,1014,2197,3051,0
2025-10-11 16:23:36.579,-15,-46,1013,915,1831,183
2025-10-11 16:23:36.580,-18,-58,1011,366,-305,-244
2025-10-11 16:23:36.635,-12,-43,1009,610,-671,-793
2025-10-11 16:23:36.635,-12,-42,1004,1037,61,-1586
2025-10-11 16:23:36.677,-18,-48,1007,1770,-183,-1403
2025-10-11 16:23:36.679,-17,-52,1008,2075,-1220,-1342
2025-10-11 16:23:36.725,-13,-40,1011,2136,-366,-366
2025-10-11 16:23:36.725,-13,-40,1019,854,427,-610
2025-10-11 16:23:36.726,-17,-46,1025,1220,-366,-1342
2025-10-11 16:23:36.774,-11,-46,1024,2075,-183,-1708
2025-10-11 16:23:36.774,-14,-43,1029,2258,427,-1342
2025-10-11 16:23:36.822,-12,-36,1027,976,122,-1525
2025-10-11 16:23:36.823,-19,-43,1025,610,-122,-1098
2025-10-11 16:23:36.824,-17,-59,1036,1831,-1037,-1159
2025-10-11 16:23:36.892,-9,-54,1039,3234,-1586,-2258
