timestamp (AEST),ax,ay,az,gx,gy,gz
2025-10-11 16:15:01.929,291,961,292,-793,-976,-1892
2025-10-11 16:15:01.929,304,949,291,-3784,-1892,-3051
2025-10-11 16:15:01.929,304,948,291,-6896,-1037,-1586
2025-10-11 16:15:01.974,313,947,303,-10437,1159,366
2025-10-11 16:15:01.975,309,926,316,-9399,3417,1770
2025-10-11 16:15:02.022,300,924,348,-4211,1342,1403
2025-10-11 16:15:02.023,309,929,354,-244,-488,-305
2025-10-11 16:15:02.023,311,935,342,366,-61,-1525
2025-10-11 16:15:02.071,313,944,343,-1770,732,-732
2025-10-11 16:15:02.071,315,955,334,-7812,2746,488
2025-10-11 16:15:02.119,307,916,355,-10009,4211,1037
2025-10-11 16:15:02.120,311,874,365,-5187,4699,915
2025-10-11 16:15:02.121,301,851,368,2929,3967,488
2025-10-11 16:15:02.172,305,866,359,10375,3295,1647
2025-10-11 16:15:02.172,312,911,334,9216,6225,2685
2025-10-11 16:15:02.218,303,955,312,2380,8544,2258
2025-10-11 16:15:02.218,300,921,330,976,7934,2014
2025-10-11 16:15:02.218,308,917,325,4638,7934,1281
2025-10-11 16:15:02.266,307,954,323,7019,8789,61
2025-10-11 16:15:02.267,312,970,324,1953,8911,-2258
2025-10-11 16:15:02.315,310,982,314,-6103,9826,-4211
2025-10-11 16:15:02.315,302,999,317,-19287,10009,-4211
2025-10-11 16:15:02.364,303,949,335,-31982,10437,-3173
2025-10-11 16:15:02.364,314,985,365,26718,11413,-1708
2025-10-11 16:15:02.365,356,1168,334,-26443,24108,-2563
2025-10-11 16:15:02.412,350,1196,257,-28168,-20554,-10314
2025-10-11 16:15:02.412,218,911,412,8376,-19089,-12023
2025-10-11 16:15:02.462,244,821,535,7094,30761,-6774
2025-10-11 16:15:02.463,321,926,537,-3953,28991,-10803
2025-10-11 16:15:02.463,315,899,471,20506,-21164,-16723
2025-10-11 16:15:02.512,160,508,501,-7509,-10117,-18493
2025-10-11 16:15:02.512,98,265,802,14220,-31052,-2319
2025-10-11 16:15:02.558,245,158,943,5324,17578,5371
2025-10-11 16:15:02.559,282,390,869,-19074,29479,2258
2025-10-11 16:15:02.559,189,574,827,29006,-13840,-5004
2025-10-11 16:15:02.607,85,379,923,15151,-23422,-12084
2025-10-11 16:15:02.608,104,214,951,21254,29235,-16235
2025-10-11 16:15:02.655,108,124,946,-24567,25695,-17028
2025-10-11 16:15:02.656,110,115,974,-16694,24536,-15197
2025-10-11 16:15:02.704,107,77,991,-13337,26306,-12451
2025-10-11 16:15:02.705,109,82,969,-19928,30456,-10803
2025-10-11 16:15:02.705,81,-15,958,-30732,-29831,-10742
2025-10-11 16:15:02.755,58,-161,986,-23407,32653,-11291
2025-10-11 16:15:02.755,54,-220,965,-6379,28198,-10803
2025-10-11 16:15:02.803,39,-90,919,-25849,25085,-11108
2025-10-11 16:15:02.803,40,-347,958,-26337,25573,-10070
2025-10-11 16:15:02.804,30,-445,950,-92,26611,-10009
2025-10-11 16:15:02.851,2,-505,958,-31082,25451,-7629
2025-10-11 16:15:02.851,0,-498,949,-4166,20629,-7141
2025-10-11 16:15:02.899,1,-496,918,13840,17456,-7202
2025-10-11 16:15:02.899,-4,-520,916,31296,14038,-3784
2025-10-11 16:15:02.900,-4,-527,910,-17517,10070,-671
2025-10-11 16:15:02.948,9,-531,897,-3601,7507,183
2025-10-11 16:15:02.948,2,-496,900,5493,6774,793
2025-10-11 16:15:02.997,-5,-491,914,11047,3234,5249
2025-10-11 16:15:02.998,-2,-486,916,16662,1892,8178
2025-10-11 16:15:02.998,-6,-472,928,22888,-427,8972
2025-10-11 16:15:03.047,-5,-435,932,24902,-2624,5737
2025-10-11 16:15:03.047,-5,-380,931,20507,-2990,3906
2025-10-11 16:15:03.095,-5,-390,944,15319,-1159,2258
2025-10-11 16:15:03.096,-4,-426,956,17089,-732,61
2025-10-11 16:15:03.143,-9,-389,942,16601,-1159,732
2025-10-11 16:15:03.144,-8,-386,945,10498,-1464,1892
2025-10-11 16:15:03.144,0,-407,950,10986,-976,2502
2025-10-11 16:15:03.192,-3,-398,949,15319,-1586,1770
2025-10-11 16:15:03.192,-4,-373,947,17944,-1770,1098
2025-10-11 16:15:03.241,0,-373,951,20690,-1281,0
2025-10-11 16:15:03.241,-6,-347,946,19287,-2502,-1281
2025-10-11 16:15:03.242,-14,-347,944,15441,-4150,-1525
2025-10-11 16:15:03.289,3,-345,944,10437,-3051,-976
2025-10-11 16:15:03.290,12,-352,945,6835,671,122
2025-10-11 16:15:03.348,-14,-356,944,5004,1403,-244
2025-10-11 16:15:03.349,-26,-385,951,7080,-1525,-183
2025-10-11 16:15:03.349,-13,-386,956,14221,-3051,488
2025-10-11 16:15:03.387,0,-343,947,12329,-1281,-61
2025-10-11 16:15:03.389,-8,-301,948,1831,-793,671
2025-10-11 16:15:03.436,-4,-334,954,-1342,-488,1403
2025-10-11 16:15:03.437,0,-337,951,2136,0,1098
2025-10-11 16:15:03.437,-7,-334,954,6103,-732,366
2025-10-11 16:15:03.485,-15,-317,952,9704,-2868,0
2025-10-11 16:15:03.486,-10,-279,963,5371,-4699,-793
2025-10-11 16:15:03.533,0,-309,984,1281,-4150,0
2025-10-11 16:15:03.533,3,-365,997,8117,-1892,1525
2025-10-11 16:15:03.582,0,-386,1002,24414,-1953,3051
2025-10-11 16:15:03.583,6,-302,978,30700,-2563,1953
2025-10-11 16:15:03.583,16,-250,972,20874,-2441,-915
2025-10-11 16:15:03.631,10,-270,975,13061,-2014,-1586
2025-10-11 16:15:03.641,13,-281,979,6164,-1525,-1708
2025-10-11 16:15:03.680,12,-305,979,1831,-305,-1159
2025-10-11 16:15:03.682,2,-311,981,1647,427,-854
2025-10-11 16:15:03.682,5,-320,986,3601,122,-671
2025-10-11 16:15:03.728,3,-307,980,5371,-549,-488
2025-10-11 16:15:03.728,1,-300,980,4943,-1159,-549
2025-10-11 16:15:03.777,5,-291,979,5310,-671,244
2025-10-11 16:15:03.777,9,-265,975,-2990,793,61
