timestamp (AEST),ax,ay,az,gx,gy,gz
2025-10-11 16:12:34.795,-105,-960,-133,2258,3845,-1831
2025-10-11 16:12:34.796,-102,-984,-136,244,671,-2319
2025-10-11 16:12:34.797,-90,-1008,-135,4821,0,-671
2025-10-11 16:12:34.844,-94,-1001,-130,11291,427,305
2025-10-11 16:12:34.845,-93,-964,-121,8300,366,-793
2025-10-11 16:12:34.892,-96,-956,-121,1037,305,-2197
2025-10-11 16:12:34.893,-92,-984,-120,-1098,671,-1647
2025-10-11 16:12:34.894,-92,-1000,-123,2624,1464,61
2025-10-11 16:12:34.944,-94,-975,-125,2258,1037,-1159
2025-10-11 16:12:34.944,-88,-976,-125,1159,549,-1403
2025-10-11 16:12:34.991,-88,-984,-128,2136,427,-1281
2025-10-11 16:12:34.993,-80,-995,-129,5615,1342,-732
2025-10-11 16:12:34.993,-86,-1003,-126,10803,2197,183
2025-10-11 16:12:35.039,-99,-976,-117,10559,183,122
2025-10-11 16:12:35.039,-94,-943,-113,3784,-1586,-854
2025-10-11 16:12:35.088,-86,-973,-113,-549,-1770,-1525
2025-10-11 16:12:35.088,-88,-1013,-110,4028,-122,-488
2025-10-11 16:12:35.136,-91,-973,-104,4333,488,-732
2025-10-11 16:12:35.137,-90,-950,-107,-1831,244,-1403
2025-10-11 16:12:35.138,-88,-992,-106,-2868,305,-1281
2025-10-11 16:12:35.185,-90,-1018,-107,3417,305,-610
2025-10-11 16:12:35.186,-87,-1014,-111,9826,366,244
2025-10-11 16:12:35.242,-88,-1003,-109,12878,-122,1586
2025-10-11 16:12:35.242,-102,-974,-100,3601,-3479,1403
2025-10-11 16:12:35.242,-93,-991,-94,-183,-4150,1892
2025-10-11 16:12:35.283,-91,-1023,-90,4272,-3295,2868
2025-10-11 16:12:35.284,-98,-1039,-83,14953,-1892,2868
2025-10-11 16:12:35.331,-98,-1029,-79,26977,-976,4150
2025-10-11 16:12:35.332,-107,-934,-68,18066,-2197,2075
2025-10-11 16:12:35.333,-82,-922,-76,244,-1525,976
2025-10-11 16:12:35.380,-83,-1064,-105,7873,2014,4821
2025-10-11 16:12:35.381,-105,-1280,-88,1419,6713,15380
2025-10-11 16:12:35.429,-144,-1351,-36,16266,671,25146
2025-10-11 16:12:35.430,-141,-1017,-10,26886,-18859,21667
2025-10-11 16:12:35.478,-102,-726,92,-30181,-25451,8972
2025-10-11 16:12:35.479,-86,-935,139,17593,-17211,7873
2025-10-11 16:12:35.479,-128,-1221,181,13032,-2319,25695
2025-10-11 16:12:35.532,-165,-1291,233,32395,854,-24094
2025-10-11 16:12:35.532,-243,-959,292,-7262,-11108,29541
2025-10-11 16:12:35.576,-233,-811,388,-10008,-25024,29724
2025-10-11 16:12:35.577,-189,-845,464,-12206,-31921,-29221
2025-10-11 16:12:35.577,-194,-893,503,7509,-30822,-18906
2025-10-11 16:12:35.624,-199,-820,618,24416,29160,-14694
2025-10-11 16:12:35.625,-200,-633,661,17641,22141,-15244
2025-10-11 16:12:35.673,-206,-533,766,8119,19699,-14328
2025-10-11 16:12:35.673,-159,-454,837,8180,17197,-8957
2025-10-11 16:12:35.674,-129,-272,844,-6041,19211,-13718
2025-10-11 16:12:35.721,-137,-57,859,16282,26352,-26596
2025-10-11 16:12:35.722,-146,64,921,28718,32516,27038
2025-10-11 16:12:35.789,-143,50,971,-13031,-29479,19409
2025-10-11 16:12:35.789,-128,-11,967,-31829,-26123,16906
2025-10-11 16:12:35.789,-127,-15,947,-32684,-22644,15380
2025-10-11 16:12:35.820,-130,9,945,-29388,-20324,14343
2025-10-11 16:12:35.820,-119,167,960,5936,-20751,8178
2025-10-11 16:12:35.871,-133,112,945,-10239,-17761,5676
2025-10-11 16:12:35.871,-104,23,988,1175,-18798,6225
2025-10-11 16:12:35.872,-103,124,975,12161,-22460,6408
2025-10-11 16:12:35.916,-88,295,933,-6454,-22521,2807
2025-10-11 16:12:35.917,-71,389,937,17395,-18188,1953
2025-10-11 16:12:35.965,-87,262,963,-15319,-13916,-3051
2025-10-11 16:12:35.966,-68,84,1024,-6347,-10864,976
2025-10-11 16:12:36.014,-62,102,1033,17333,-11962,2197
